user_id,attractiveness,selectiveness,commitment,churn_base,match_quality,relationship,churn_prob,churn,alive,week,algo
26,0.5323091855533487,0.5689514127322463,0.7176950304588531,0.012013833849458741,0.09622384645064043,False,0.0033915649989438496,False,True,0,love
27,0.36544406436407834,0.46769242414211376,0.5357268742476009,0.010513849942235769,-0.1467162678649738,False,0.004881297976373481,False,True,0,love
28,0.4127326115959884,0.8132852180507291,0.33985515329977223,0.01731955734107475,-0.04852754177609167,False,0.011433416525839596,False,True,0,love
29,0.43082100300788273,0.5339336813235654,0.2232572913350376,0.04243496071642503,0.19849922406188863,False,0.03296104632896725,False,True,0,love
30,2.1416476008704612,0.6184339746361405,0.5252785149615703,0.03093867146524325,3.134149318861165,True,0.014687252063096366,False,True,0,love
31,-0.4064150163846156,0.8859162398490874,0.7193672212655363,0.035033731495079455,-1.7524413928869493,False,0.009831613418901245,False,True,0,love
32,-0.5122427290715373,0.41188997685351836,0.659187366521991,0.02430926701662939,-1.1330057599321584,False,0.008284905309857567,False,True,0,love
33,-0.8137727282478777,0.48084038203211144,0.32499299180851393,0.012747119421966801,-0.33981377577697724,False,0.008604394944081396,False,True,0,love
34,0.6159794225754956,0.318641760041904,0.5605547550939093,0.044246326499686725,0.8076133971579951,True,0.019443837784849684,False,True,0,love
35,1.1289722927208916,0.5351026259460316,0.49557683694500226,0.017675770885016297,1.2582163366963752,True,0.008916068259255358,False,True,0,love
36,-0.11394745765487507,0.42011005835091575,0.41936192183471993,0.011322368021804587,-0.729828181710314,False,0.006574198008460638,False,True,0,love
37,-0.840156476962528,0.7080209612447349,0.7834169950883114,0.03290816543732775,-2.3986421267786477,False,0.0071273493565474156,False,True,0,love
38,-0.8244812156912396,0.4087928752595114,0.4477216240217475,0.013331568815384044,-1.2326793869257262,False,0.0073627371746026165,False,True,0,love
39,0.6505927878247011,0.7048876514435218,0.6321135618664234,0.013830474074393369,0.2713082681455975,False,0.005088043844927351,False,True,0,love
40,0.7432541712034423,0.45808525691359064,0.9385788282156933,0.04201508125930101,-0.08823922720902888,False,0.002580615523559133,False,True,0,love
41,0.543154268305195,0.5131307004727199,0.631420785802866,0.02966438357271982,-0.10033276930222312,False,0.010933675186875443,False,True,0,love
42,-0.6655097072886943,0.5093163912278386,0.6936183281284487,0.01966033808988572,-1.2420866015923175,False,0.0060235672535391286,False,True,0,love
43,0.23216132306671977,0.7300510500981656,0.25859678893404114,0.023945056934380753,-0.7778230639288575,False,0.017752942100307093,False,True,0,love
44,0.11668580914072822,0.5799055578830059,0.34250731499338904,0.039169639153726864,-0.37303645926363954,False,0.02575375121792395,False,True,0,love
45,0.21868859672901295,0.5167793393116099,0.2807609594384908,0.012654165790264073,-0.10325564163974522,False,0.009101370062095803,False,True,0,love
46,0.8714287779481898,0.81157363142367,0.8118503586846721,0.014659224637328397,0.41424874692663455,False,0.002758127857474155,False,True,0,love
47,0.22359554877468227,0.6431703753847217,0.8687368647334739,0.03465048139962278,-0.49936747093531597,False,0.004548330827008932,False,True,0,love
48,0.6789135630718949,0.4282984927667987,0.34916423455566215,0.03427886937868429,0.7689315173657462,True,0.022309914190642464,False,True,0,love
49,0.06757906948889146,0.8400547668862096,0.37541740073847285,0.048898487381414876,-0.1453654529811338,False,0.03054114434864109,False,True,0,love
50,0.28911939868998415,0.5055901776201844,0.4585658315942263,0.024981979250217987,0.10289528861511524,False,0.01352609716047207,False,True,0,love
51,0.6312882258385404,0.3233876265223922,0.6728620935630684,0.012603105087100636,0.0897206560931812,False,0.004122953412798745,False,True,0,love
52,-1.4571558198556664,0.5967601343846718,0.6974369550400157,0.03150149739398512,-1.860168949441817,False,0.009531188972323149,False,True,0,love
53,-0.31967121635730134,0.3743628326645267,0.7494031668331661,0.035533872470471614,-0.9338157349939091,False,0.008904675911254326,False,True,0,love
54,-0.4703726542927955,0.44307986622944556,0.9241542049707702,0.015584111431449964,-0.47933076899091837,False,0.0011819893213424314,False,True,0,love
55,-0.6388778482433419,0.7482665236124467,0.43603211239723055,0.03211447894140787,-1.9011603452206898,False,0.01811153485004942,True,False,0,love
56,-0.27514225122668373,0.37845108802579114,0.7270071913654206,0.017910684866330583,-0.1756979703282628,False,0.0048894881662284425,False,True,0,love
57,1.4949413112343959,0.7841665346124215,0.6477782766221538,0.043789202315242734,1.1565646184835976,True,0.015423508304815968,False,True,0,love
58,-0.8658311156932432,0.8621443728785723,0.4446697923300537,0.04340645983135319,-2.3530872823019573,False,0.024104918352362545,False,True,0,love
59,0.9682783545914808,0.6639192602447669,0.9259321492749387,0.027185163839937673,0.4738488813305396,False,0.0020135466572328373,False,True,0,love
60,-1.6828697716158048,0.7262155152136976,0.27638672956737403,0.04866972762051216,-2.573364998724152,False,0.03521806077454391,False,True,0,love
61,-0.33488502998577485,0.7281519659444505,0.7696008214656412,0.049190954977989663,-0.8479879391562635,False,0.011333555618249445,False,True,0,love
62,0.1627530651050056,0.895684774362267,0.7822989704180816,0.01517004355790478,-1.0123382038342958,False,0.0033025341013584193,False,True,0,love
63,0.5862223313592781,0.5049229573209737,0.9322612221519693,0.024708552193298705,-0.2541580918082418,False,0.0016737271279683335,False,True,0,love
64,0.711226579792855,0.3977139307456215,0.6148644738810829,0.03401285880186578,0.6350930175784691,False,0.013099560269465018,False,True,0,love
65,0.7933472351999252,0.611500340948593,0.4572978705753967,0.013393512383257776,0.22944160104113479,False,0.007268687690868789,False,True,0,love
66,-0.3487250722484376,0.619949885899025,0.8621925358880165,0.025306220152565482,-0.7966771895522325,False,0.0034873860254846217,False,True,0,love
67,-0.46235179266456716,0.4067474929776867,0.8166482254659142,0.02044688336066363,-0.5004603843404403,False,0.0037489723478691486,False,True,0,love
68,0.8579758812571538,0.6678656513964838,0.6002524915355764,0.048082008838668165,-0.3291151467840767,False,0.019220663235221994,True,False,0,love
69,-0.1913043248816149,0.3084748400860944,0.8142859005070489,0.02646343291325882,-0.3491510036680047,False,0.0049146326129779865,False,True,0,love
70,-1.2756863233379219,0.856601041472533,0.41430048166180866,0.0405068343419005,-1.6037809374156664,False,0.02372483336345603,False,True,0,love
71,-1.1332872140034806,0.458744566692757,0.6716050643227743,0.02546821454048695,-1.8757037323436188,False,0.008363632675836995,False,True,0,love
72,-0.9194522860016113,0.3237361250341151,0.8921467638303004,0.015272482816753419,-1.7677389348480106,False,0.0016471866961329847,False,True,0,love
73,0.49716074405376404,0.3649496648849142,0.45438760369321,0.044526061206433896,0.6807550745463817,False,0.0242939709529452,False,True,0,love
74,0.14242573607056525,0.44414936896778506,0.5868399859445946,0.010016676676124155,-0.05768535378547904,False,0.004138490276295907,False,True,0,love
75,0.6904853540677682,0.46434370116362716,0.9608358833383116,0.012237634958978002,0.9050489993392002,True,0.0004792761631965708,False,True,0,love
76,-0.42725264633653426,0.3196859996986372,0.8385694735773894,0.02457537623588173,-0.9410598303883906,False,0.003967215922792102,False,True,0,love
77,0.15853969107671423,0.4676128873162375,0.9096312162644422,0.03747593022074946,-0.9247518174220386,False,0.003386654233407762,False,True,0,love
78,0.6255903939673367,0.41576504189608926,0.5081976487123571,0.023668171811631028,0.36309105688830723,False,0.011640062547640051,False,True,0,love
79,-0.3093465397202384,0.5271725564607112,0.9972042077076471,0.012652512704838999,-1.0158679693384711,False,3.5373797499086505e-05,False,True,0,love
80,0.45677523755741145,0.5311006424135816,0.3220524837470504,0.022713601349365953,0.5109116821618155,False,0.015398629619962292,False,True,0,love
81,-0.6619259410666513,0.5034046443617275,0.6150164665730472,0.019799234359606493,-1.1002184205807866,False,0.007622379202909638,False,True,0,love
82,-0.3630538465650718,0.4967543301184224,0.5834187058369995,0.010216791992727918,-1.6484926961903748,False,0.004256124430524777,False,True,0,love
83,-0.3817378939983291,0.3538387666447507,0.8387457526401076,0.031392076527216074,-1.3387380261653954,False,0.005062105673460372,False,True,0,love
84,-1.1958396455890397,0.3151229682756973,0.9268942180120097,0.014665836589767443,-1.2452114310337778,False,0.0010721574524030304,False,True,0,love
85,0.4869724807855818,0.42126858009387996,0.7849115015264478,0.021499851551866647,0.5872346215765174,False,0.0046243707876952676,False,True,0,love
86,-0.46940234020272387,0.7539896564499693,0.7014529889042422,0.03564759320889658,-1.4865962163574884,False,0.010642482405273506,False,True,0,love
87,0.01249411872768743,0.8944858593306734,0.541943352678803,0.039004627552919086,-0.7011201432749542,False,0.0178663289269021,False,True,0,love
88,0.48074665890590895,0.8571157050343975,0.6082607336605874,0.020538225074240902,0.11399020354766581,False,0.008045629222496858,False,True,0,love
89,0.4465311760299441,0.6025316133226613,0.6074402505798575,0.02316774684260936,0.2880142885014428,False,0.009094724895164028,False,True,0,love
90,0.6653851089727862,0.6190943134667606,0.21629477894750215,0.01987636952509861,0.74130777805111,True,0.015577214572388537,False,True,0,love
91,-0.09848548450942361,0.48874894142150554,0.6024366438621422,0.04827554401264768,-0.3809389209377318,False,0.019192587297049077,False,True,0,love
92,-0.42329831204415375,0.7643636631825939,0.8847766401392999,0.017620789079496112,-1.1668630744833088,False,0.002030326521136275,False,True,0,love
93,-0.07971821090639905,0.7588540127595892,0.7674192089137986,0.017327224145347053,-0.832169095689273,False,0.004029979499052748,False,True,0,love
94,-1.6873344339580298,0.8065634145494668,0.8365668977000039,0.02780141183326128,-2.142180652122584,False,0.004543670984229712,False,True,0,love
95,-1.4471124724230873,0.8373027463181307,0.5123879918148168,0.017572254368022767,-3.531804301501478,False,0.00856844224073244,False,True,0,love
96,-1.3226996123544024,0.5606095489351774,0.6231785895303665,0.016268338251424326,-2.105054836519093,False,0.0061302581658988055,False,True,0,love
97,-0.9972468276014818,0.7601253408643186,0.22678685519768038,0.01383518150804342,-1.788296413821203,False,0.010697544202745152,False,True,0,love
98,0.3997742267234366,0.7838392372775272,0.5063983537354749,0.03560684992432998,-0.8600167981889918,False,0.017575599740943155,False,True,0,love
99,-0.9054790553600608,0.4850757734986501,0.5795328359141152,0.03448329019607584,-1.3082286786619697,False,0.014499091237094605,False,True,0,love
100,-0.3781625540393897,0.8575453464036901,0.40416711967926533,0.03600651567511865,-1.4654718481919167,False,0.021453865945019628,False,True,0,love
101,1.2992282977860654,0.35660490158379327,0.22499278319251986,0.040932000320375854,1.705012434234117,True,0.03172259564665738,False,True,0,love
102,-0.35626397106142593,0.8965615074979698,0.7523264870231617,0.023054320511703034,-1.2075620132892506,False,0.00570994455042747,False,True,0,love
103,0.7375155684670865,0.7620544308953218,0.5480702006790746,0.046736949344476864,0.6099517578389728,False,0.021121820138121684,False,True,0,love
104,-0.933617680009877,0.35596254319459636,0.5325425544897874,0.03932818444275024,-0.795689447981918,False,0.018384252636162512,False,True,0,love
105,-0.20543755786763002,0.6937377888630004,0.3999894032228071,0.04218834354324748,-0.6100505091748202,False,0.025313453186425153,False,True,0,love
106,-0.9500220549105812,0.32050764655695607,0.6302643191984137,0.03883848655306845,-1.8342931548496852,False,0.014359974267002017,False,True,0,love
107,-0.3390330759005625,0.7621121696665097,0.5504214250165852,0.024338225817302474,-1.7736887426662018,False,0.010941944880567402,False,True,0,love
108,0.8403081374573955,0.7795337529954333,0.5791875784232728,0.0213212995225054,1.2614348213107143,True,0.008972267683228213,False,True,0,love
109,-1.7273204231923487,0.6614461518548687,0.6646970787491057,0.026900682783160566,-2.6575875259084727,False,0.009019877520837376,False,True,0,love
110,0.43442364354585733,0.8141162351499424,0.2050597177917883,0.013881214421334338,-0.474267089682086,False,0.011034736509488217,False,True,0,love
111,0.2377356023322779,0.35872996812891583,0.9261567228307381,0.028051220062637886,0.07042729232601326,False,0.0020713940180213286,False,True,0,love
112,-0.5941499556967944,0.46555430522448793,0.25686991755606503,0.011725639323809593,-1.1811290562570682,False,0.008713675317410468,False,True,0,love
113,-1.4460578543884546,0.5485065129556024,0.5607397978527956,0.01015783840108778,-1.7480035035242834,False,0.004461934149440454,False,True,0,love
114,0.07212950771386951,0.32547477169685896,0.36589830019150515,0.04725995757898771,-0.15686031688229363,False,0.029967619433713465,False,True,0,love
115,-0.5294927090638024,0.5689296525426997,0.6190258954959003,0.03757347442351572,-1.0836601811015127,False,0.014314520771606595,False,True,0,love
116,0.23267621135470395,0.4591280736675396,0.42418408703771027,0.03247387788263876,-0.44538086582486897,False,0.018698975640417545,False,True,0,love
117,0.02185214552344288,0.5356410072610518,0.8880051984500832,0.023644081576922313,-0.1675061818069633,False,0.0026480142240374585,False,True,0,love
118,1.6017788913209154,0.5550615791953839,0.5170878671699363,0.032821520587402966,0.9611520450513001,True,0.015849910509588613,False,True,0,love
119,-0.23935562747302427,0.8276470400926111,0.7110044446147499,0.04566303105353327,-0.6163996651597345,False,0.01319641301988977,False,True,0,love
120,-1.023497492621865,0.46220458231658346,0.3991037825183032,0.03609520535775459,-0.8359919005044387,False,0.021689472368699808,False,True,0,love
121,0.17927563495631615,0.8362458772297633,0.215524920395214,0.03409927991814017,-1.2162089588858072,False,0.026750035328248892,False,True,0,love
122,0.21999668397176517,0.5555825788877096,0.5233236284906209,0.028408180118867123,-1.4135846580197085,False,0.013541508220246462,False,True,0,love
123,1.3591875752404365,0.4966846324163916,0.6291891916466321,0.023827881226034322,1.54211676193257,True,0.008835635898773826,False,True,0,love
124,0.8351112459145785,0.6015072296010877,0.5676377210094002,0.03794188455686847,1.7948766191581873,True,0.016404639676205895,False,True,0,love
125,0.35687105914950934,0.5506459718177038,0.969611491055088,0.04923923764063257,-0.5127339309106986,False,0.0014963070134830087,False,True,0,love
126,1.4633028912195618,0.45442338783308767,0.7654713390768227,0.026990307740823605,0.7670768797960097,True,0.006330000732359826,False,True,0,love
127,-1.188763054322851,0.6016075948776402,0.9965358405003162,0.02568820816056803,-1.6133172741992965,False,8.898805032928708e-05,False,True,0,love
128,-0.6397515327497477,0.39108103984729875,0.4360480722511776,0.027124538894601702,-1.5009274662066903,False,0.015296935998908542,False,True,0,love
129,-0.9265759414055249,0.5111579658137797,0.8312426236857173,0.02702175872198886,-1.7738302443060219,False,0.004560121105320425,False,True,0,love
130,-0.38980980315576796,0.6394741316244544,0.6444467740372911,0.04962499093473981,-1.1534098024283739,False,0.01764432561521692,False,True,0,love
131,-1.3766861475563088,0.5480449466339151,0.6894082835587996,0.03827113030037363,-1.8244582912288034,False,0.01188669605013788,False,True,0,love
132,0.6351509468144043,0.7943474166304779,0.9886825603538623,0.024367377968423667,-0.07594797782365661,False,0.00027577632949226126,False,True,0,love
133,-0.22222269709877338,0.45403305692109974,0.7231897598008936,0.024860094953068904,-0.49095226201532777,False,0.006881528855331596,False,True,0,love
134,-1.4708062945026579,0.8818629472986061,0.9190535138695344,0.02723187698976223,-2.558724540688862,False,0.002204324753058334,False,True,0,love
135,-1.0155790812075416,0.7708332125108108,0.7806001877753976,0.011468487503217988,-2.2576970192835004,False,0.0025161840047062253,False,True,0,love
136,0.3135138474501953,0.8805558155984834,0.3019088973798001,0.031112656080850003,-0.4881411644101629,False,0.021719468388923645,False,True,0,love
137,0.8381265678943811,0.8028819328981825,0.7595389682578501,0.04245523806091059,-0.11175349742924806,False,0.010208830346985153,False,True,0,love
138,1.9967308916917865,0.3852623555109856,0.5874524709483856,0.03642271172830042,2.0911246785562296,True,0.015026099724869596,False,True,0,love
139,2.9138624660073296,0.6158760543810083,0.935038394385874,0.017936833870461664,2.44200100192117,True,0.0011652055278590279,False,True,0,love
140,0.4144094332759964,0.40198711271747145,0.8454675577523642,0.0391213696551348,-0.3707455548904031,False,0.006045520796880532,False,True,0,love
141,-0.9895381200318641,0.7909364115763544,0.2833077500857802,0.038778344253281215,-1.0917139656466928,False,0.027792138790832272,False,True,0,love
142,-2.132046280731309,0.6504972895099775,0.30713251492284677,0.020501568625959882,-3.1054454786382233,False,0.014204870294005491,False,True,0,love
143,0.2677114623438358,0.4580695886141435,0.25568880143888445,0.03491498627427741,-0.07215292881473336,False,0.025987615281552315,False,True,0,love
144,-0.812941095310326,0.8577593832043029,0.5945958997956939,0.03443796132487745,-1.405968610977024,False,0.013961290723782634,False,True,0,love
145,-0.41535726017968533,0.3691116319885564,0.2646174073658824,0.04359150495424726,-1.0041465190809031,False,0.03205643393007733,False,True,0,love
146,-0.6120967990598081,0.6383174420827884,0.7789426692597553,0.01544289247333765,-1.3594377962770796,False,0.003413764589064636,False,True,0,love
147,-0.14079088641638526,0.7326243328000354,0.6418868651603462,0.01779354018046091,-0.5424741622737361,False,0.006372100453920195,False,True,0,love
148,1.0659802307876436,0.33530912239945904,0.868708014042514,0.02943878015071221,1.1521369001478057,True,0.0038650759101528263,False,True,0,love
149,0.15704856744534462,0.6587136199237222,0.42383663093705304,0.011765805955692281,-0.9181609784707792,False,0.006779026399172551,False,True,0,love
150,-0.1586348370386883,0.7895407292778566,0.6153126273289127,0.026623767904068264,-0.40532308953388035,False,0.010241827325620841,False,True,0,love
151,-1.0356537528258116,0.340516388650832,0.2939837487284355,0.04152876167998893,-1.810415085956161,False,0.02931998064125598,False,True,0,love
152,-1.674682944704357,0.6073457826639763,0.9076880021202244,0.01594857575935993,-3.023535634933502,False,0.0014722448916834746,False,True,0,love
153,-0.4863079090733309,0.455134306889244,0.34000396983187064,0.028397949477460993,-1.397914471398918,False,0.01874253392003936,False,True,0,love
154,-0.05378255081832049,0.6977546709221525,0.281889801080324,0.04959076933529778,-0.8180154698973681,False,0.03561163723195046,False,True,0,love
155,1.767929913579883,0.37120642024730693,0.3640404788185467,0.030236800536994575,2.6382008874095475,True,0.01922938119156618,False,True,0,love
156,0.13027452147288585,0.8622308584023042,0.8449851909783852,0.029932952964883623,-1.1212232134147706,False,0.004640050987304413,False,True,0,love
157,0.9827395110230576,0.8368371490288391,0.28465162214774625,0.032351743348966726,0.5898556402717681,False,0.023142767125375788,False,True,0,love
158,-0.49929559853915206,0.4115846519254255,0.6915419958705328,0.017440174813309648,-1.9973346188326115,False,0.005379561514582498,False,True,0,love
159,-1.1849437664170246,0.4939595306190628,0.7969450404921006,0.01588655530743777,-1.8178836107682783,False,0.0032258438446717812,False,True,0,love
160,-0.9651167622323719,0.6525809847918259,0.800864928386297,0.03709418516460434,-1.2304216937743033,False,0.007386753219205446,False,True,0,love
161,-0.7252260645357532,0.7308374019805504,0.35204870928650495,0.025830672396230808,-1.5732728600580717,False,0.0167370175191352,False,True,0,love
162,2.1284697324351645,0.565593609096155,0.2492991987020896,0.021596265128619032,1.787011329703602,True,0.01621233353709643,False,True,0,love
163,-0.8213866792243861,0.39377479317658504,0.5590451070177741,0.011255664796795904,-1.1849283175812624,False,0.004963240465914945,False,True,0,love
164,0.838489203736345,0.36249089628172293,0.3619882761956369,0.0438420198871393,1.0662702030335607,True,0.027971722683258916,False,True,0,love
165,-0.9029271780870264,0.8998592021486064,0.7594166472111504,0.01129315463379331,-1.4715711899146133,False,0.002716945005360927,False,True,0,love
166,0.9315730128742441,0.5732112728660924,0.48535423972433683,0.03999932496333278,1.6455555241211148,True,0.020585483006267707,False,True,0,love
167,0.38495096610586316,0.8235190494890989,0.5594831528265057,0.02527954235994324,-0.09229034409610502,False,0.011136064298390992,False,True,0,love
168,-0.1566378976580904,0.5894256027774687,0.29078794648136946,0.033947512420186,-0.9557110092881498,False,0.024075984995369334,False,True,0,love
169,-0.040762526135434025,0.853414583127602,0.6540402292385534,0.019907120027606494,-0.7946362928579238,False,0.006887062681271344,False,True,0,love
170,-0.6547876954293904,0.35265562966293035,0.34841935170552585,0.016215986649282924,-1.1041190110555188,False,0.010566023093674305,False,True,0,love
171,0.44607220148208054,0.3684115148007306,0.7431885287319497,0.031335520033397894,0.29492612167697146,False,0.008047321002726376,False,True,0,love
172,-0.45498348034078,0.8577793126345347,0.25693505803831496,0.03782470779816575,-1.2472175331312811,False,0.028106214304761727,False,True,0,love
173,-1.2256057637672482,0.868495827026871,0.9807156738250588,0.01781973179780586,-2.078540608694093,False,0.00034364152033886043,False,True,0,love
174,-1.2779375743196193,0.488830468479218,0.7476215828686494,0.027454357897302568,-2.7600144942744738,False,0.006928887389478816,False,True,0,love
175,0.17258791772211948,0.5130989321963231,0.345383654249541,0.027786198811655827,0.21144083352950632,False,0.018189299928381884,False,True,0,love
176,1.579091256410435,0.5714701409008548,0.21127571636948464,0.018639165963178512,1.1503637605113217,True,0.014701162821778257,False,True,0,love
177,0.15999161357343825,0.5496970080403745,0.467570313764175,0.03260197785008524,-0.834347018367686,False,0.0173582608373882,False,True,0,love
178,-0.11863832610988256,0.414027129575758,0.32225061124176596,0.015837427471268026,-0.15471211517174766,False,0.010733806788154767,False,True,0,love
179,0.2858261396025429,0.8390252303636248,0.3747290664956368,0.030389966932743203,0.3304341869251926,False,0.01900196299320307,False,True,0,love
180,1.3060017417068248,0.45198456042338625,0.8982002067503116,0.01453726045463998,1.4521285164592022,True,0.0014798901086992204,False,True,0,love
181,0.21938250136385634,0.723163445686591,0.6825637280406797,0.0294216963542055,-0.23469209798988505,False,0.009339513605398121,False,True,0,love
182,-0.41092723083373717,0.34029340664098373,0.3411661224231196,0.022463962195022273,-1.2314575549992477,False,0.014800019318686974,False,True,0,love
183,1.1062887100598888,0.32325079891705766,0.6453275205499591,0.0280898516832614,2.5047294818449695,True,0.009962697343886226,False,True,0,love
184,0.4287564384616135,0.6922382835461525,0.4046245227399946,0.027349974377726967,0.4008464096477682,False,0.01628350404818811,False,True,0,love
185,1.535755991995992,0.5034095145439562,0.9809606914864714,0.046317324912743714,0.8705322435885374,True,0.0008818498385350736,False,True,0,love
186,0.18323443722190613,0.6932756356320008,0.22620578421095622,0.029597423998258512,-0.7245581419591856,False,0.02290231549210827,False,True,0,love
187,-1.2244690317205003,0.3564127213012982,0.7858547377342521,0.042739956155074976,-1.7110033908196867,False,0.009152559120055099,False,True,0,love
188,-1.368159199245665,0.869910827949518,0.8183976209531418,0.01902609571646861,-3.115085267452405,False,0.003455184246083937,False,True,0,love
189,1.6509279322312496,0.7491086801358573,0.25373021116616024,0.024083311785370355,1.4661417780740706,True,0.01797264800048786,False,True,0,love
190,1.723665720783297,0.8257603398154796,0.3374954913850813,0.013003575225327637,1.1782548152311931,True,0.008614927214892817,False,True,0,love
191,-0.17951921328260065,0.38188233242670655,0.507445327283166,0.026829911792859745,0.09220637827762268,False,0.013215198422153554,False,True,0,love
192,-0.38318732113598775,0.49209658133572165,0.8945238612232543,0.03674799548299724,-0.3724247186176392,False,0.0038760366713318393,False,True,0,love
193,1.4614442922422022,0.5210064985238064,0.6295999507347996,0.04352668136437585,-0.018714766845788766,False,0.016122284921715496,False,True,0,love
194,-1.107045682043488,0.6223035889960912,0.7242454800058324,0.032636596471966206,-1.8054463966354024,False,0.008999688994370383,False,True,0,love
195,-0.8947270189558264,0.4781210913044486,0.8264102683654742,0.03560290678372314,-2.2649030455523946,False,0.006180299033995539,False,True,0,love
196,0.6433267946890444,0.3363784453136431,0.862498230670016,0.017090683104677925,1.0577083970002001,True,0.0023499991659512794,False,True,0,love
197,-0.3946051228595896,0.5213270284424825,0.5810276344669448,0.011488241529337575,-0.8065348356215813,False,0.004813255729361647,False,True,0,love
198,-0.005121866720071296,0.4527295887763693,0.6070345110187851,0.04166752580709264,-0.09412718499168243,False,0.016373899653421547,False,True,0,love
199,-0.16344289852451258,0.531552774877929,0.7744046856702236,0.016681528297651457,-1.1539360625334076,False,0.0037632746198097405,False,True,0,love
200,0.33757454879893356,0.41817572557201577,0.41067388698850116,0.013646781421310096,0.9847639970988578,True,0.008042404650138217,False,True,0,love
201,1.4074818613137168,0.4571378247388413,0.8835917890924195,0.047502492836263815,2.3333046573606095,True,0.005529680204719629,False,True,0,love
202,0.09058490690174555,0.6761714042593613,0.21662945958067326,0.048540854562367064,-0.9646207564385005,False,0.03802547547093743,False,True,0,love
203,0.6439387932768579,0.532892300746839,0.35661728176777974,0.03465029166409979,0.5328202722679163,False,0.022293398838387764,False,True,0,love
204,-2.0501721010310225,0.5072300359016952,0.8401599544292027,0.025145490907491738,-3.2026417641536766,False,0.004019256412553549,False,True,0,love
205,-0.04871840193011795,0.6203433796334238,0.4722065695141378,0.04332958163856208,-0.5665217544532466,False,0.022869068534533906,False,True,0,love
206,-0.8432302702928711,0.7631163245063555,0.3198662661538448,0.018188798373416498,-2.2551878735688113,False,0.012370815351886638,False,True,0,love
